ID,Name,Reinforce Type ID,Physical Attack,Magic Attack,Fire Attack,Lightning Attack,Holy Attack,Stamina Attack,Str Scaling,Dex Scaling,Int Scaling,Fai Scaling,Arc Scaling,Physical Guard,Magic Guard,Fire Guard,Lightning Guard,Holy Guard,Guard Boost,Resistance Guard,Upgrade Price,Effect 1,Effect 1 Type,Effect 2,Effect 2 Type,Max Upgrade,Attack Element Correct ID,Weapon Type,Physical Damage Type,Weight,Attack Power (Critical),Required (Str),Required (Dex),Required (Int),Required (Fai),Required (Arc),Infusable,Base Poise Attack,Caption
31320500,Flame Art Inverted Hawk Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320600,Lightning Inverted Hawk Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320700,Sacred Inverted Hawk Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320800,Magic Inverted Hawk Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31320900,Cold Inverted Hawk Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,49,49,34,49,50,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31321000,Poison Inverted Hawk Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,49,49,34,49,50,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31321100,Blood Inverted Hawk Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,49,49,34,49,50,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31321200,Occult Inverted Hawk Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,49,49,34,49,50,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,A medium-sized metal shield. Easier to handle than a kite shield. The inverted hawk is the emblem of the company of slaves ordered to explore the Eternal City.
31330000,Heater Shield,8100,77,0,0,0,0,63,40,0,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330100,Heavy Heater Shield,100,75,0,0,0,0,63,36,0,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330200,Keen Heater Shield,200,75,0,0,0,0,63,8,32,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330300,Quality Heater Shield,300,75,0,0,0,0,63,40,40,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330400,Fire Heater Shield,400,75,0,75,0,0,63,28,12,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330500,Flame Art Heater Shield,500,75,0,75,0,0,63,14,0,0,24,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330600,Lightning Heater Shield,600,75,0,0,75,0,63,8,28,0,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330700,Sacred Heater Shield,700,75,0,0,0,75,63,18,0,0,24,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330800,Magic Heater Shield,800,75,75,0,0,0,63,16,0,24,0,0,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31330900,Cold Heater Shield,900,75,64,0,0,0,63,36,0,24,0,0,100,43,43,27,43,49,23,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31331000,Poison Heater Shield,1000,75,0,0,0,0,63,38,0,0,0,30,100,43,43,27,43,49,23,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31331100,Blood Heater Shield,1100,75,0,0,0,0,63,38,0,0,0,30,100,43,43,27,43,49,23,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31331200,Occult Heater Shield,1200,75,0,0,0,0,63,38,0,0,0,38,100,43,43,27,43,49,23,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3.5,100,10,0,0,0,0,Yes,5.5,"A medium-sized metal shield, comparatively easy to handle. Metal shields reliably negate physical damage when guarding, a trait which made them highly trusted on the battlefield."
31340000,Black Leather Shield,8100,75,0,0,0,0,61,40,0,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340100,Heavy Black Leather Shield,100,73,0,0,0,0,61,36,0,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340200,Keen Black Leather Shield,200,73,0,0,0,0,61,8,32,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340300,Quality Black Leather Shield,300,73,0,0,0,0,61,40,40,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340400,Fire Black Leather Shield,400,73,0,73,0,0,61,28,12,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10005,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340500,Flame Art Black Leather Shield,500,73,0,73,0,0,61,14,0,0,24,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340600,Lightning Black Leather Shield,600,73,0,0,73,0,61,8,28,0,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340700,Sacred Black Leather Shield,700,73,0,0,0,73,61,18,0,0,24,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340800,Magic Black Leather Shield,800,73,73,0,0,0,61,16,0,24,0,0,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31340900,Cold Black Leather Shield,900,73,62,0,0,0,61,36,0,24,0,0,88,45,31,46,47,44,22,340,-1,None,107500,Frost,25,10000,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31341000,Poison Black Leather Shield,1000,73,0,0,0,0,61,38,0,0,0,30,88,45,31,46,47,44,22,340,-1,None,106000,Poison,25,10013,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31341100,Blood Black Leather Shield,1100,73,0,0,0,0,61,38,0,0,0,30,88,45,31,46,47,44,22,340,105000,Blood,-1,None,25,10013,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
31341200,Occult Black Leather Shield,1200,73,0,0,0,0,61,38,0,0,0,38,88,45,31,46,47,44,22,340,-1,None,-1,None,25,10013,Medium Shield,Strike,3,100,10,0,0,0,0,Yes,5.5,"Roundshield covered in black leather. On the larger side for a medium-sized shield. From the north, this shield depicts the polar star in rivets of gold. The inside is lined with fur, protecting the carrier from frost."
32000000,Dragon Towershield,8200,115,0,0,0,0,83,50,0,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000100,Heavy Dragon Towershield,100,111,0,0,0,0,83,42,0,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000200,Keen Dragon Towershield,200,111,0,0,0,0,83,10,37,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000300,Quality Dragon Towershield,300,111,0,0,0,0,83,47,47,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000400,Fire Dragon Towershield,400,111,0,111,0,0,83,27,10,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10005,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000500,Flame Art Dragon Towershield,500,111,0,111,0,0,83,20,0,0,22,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000600,Lightning Dragon Towershield,600,111,0,0,111,0,83,10,27,0,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000700,Sacred Dragon Towershield,700,111,0,0,0,111,83,20,0,0,22,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000800,Magic Dragon Towershield,800,111,111,0,0,0,83,15,0,20,0,0,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32000900,Cold Dragon Towershield,900,111,89,0,0,0,83,45,0,17,0,0,100,61,67,55,64,69,32,900,-1,None,107700,Frost,25,10000,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32001000,Poison Dragon Towershield,1000,111,0,0,0,0,83,47,0,0,0,30,100,61,67,55,64,69,32,900,-1,None,106200,Poison,25,10013,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32001100,Blood Dragon Towershield,1100,111,0,0,0,0,83,47,0,0,0,30,100,61,67,55,64,69,32,900,105200,Blood,-1,None,25,10013,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32001200,Occult Dragon Towershield,1200,111,0,0,0,0,83,47,0,0,0,45,100,61,67,55,64,69,32,900,-1,None,-1,None,25,10013,Greatshield,Strike,17.5,100,30,0,0,0,0,Yes,6,"Tower shield engraved with a dragon, symbol of protection. Heavy even among greatshields, it possesses exceptional guarding ability. The ancient dragons, who ruled in the prehistoric era before the Erdtree, would protect their lord as a wall of living rock."
32020000,Distinguished Greatshield,8200,112,0,0,0,0,78,50,0,0,0,0,100,65,63,54,60,68,31,900,-1,None,-1,None,25,10000,Greatshield,Strike,17,100,32,0,0,0,0,Yes,6,"Greatshield featuring sumptuous ornamentation used by the scions of great families. Due to their excessive size, these shields were at times seen as the hallmark of little lordlings who were too timid to earn a few nicks and scratches."
32020100,Distinguished Heavy Greatshield,100,108,0,0,0,0,78,42,0,0,0,0,100,65,63,54,60,68,31,900,-1,None,-1,None,25,10000,Greatshield,Strike,17,100,32,0,0,0,0,Yes,6,"Greatshield featuring sumptuous ornamentation used by the scions of great families. Due to their excessive size, these shields were at times seen as the hallmark of little lordlings who were too timid to earn a few nicks and scratches."
